zone,date,description,score_key,value
la-msa,2020-11-15,hhld_single_mother,los_trips_WKD,8.183233
la-msa,2020-12-20,hhld_single_mother,los_trips_WKD,7.588971
la-msa,2021-01-17,hhld_single_mother,los_trips_WKD,7.6284204
la-msa,2021-02-21,hhld_single_mother,los_trips_WKD,7.312639
la-msa,2021-07-11,hhld_single_mother,los_trips_WKD,8.5067425
la-msa,2021-09-12,hhld_single_mother,los_trips_WKD,9.228735
la-msa,2020-02-23,pop_asiapacific,los_trips_WKD,9.470044
la-msa,2020-03-15,pop_asiapacific,los_trips_WKD,9.474644
la-msa,2020-04-19,pop_asiapacific,los_trips_WKD,6.5779324
la-msa,2020-05-10,pop_asiapacific,los_trips_WKD,6.737684
la-msa,2020-06-21,pop_asiapacific,los_trips_WKD,7.225246
la-msa,2020-07-19,pop_asiapacific,los_trips_WKD,6.870334
la-msa,2020-08-16,pop_asiapacific,los_trips_WKD,7.153067
la-msa,2020-09-20,pop_asiapacific,los_trips_WKD,7.281049
la-msa,2020-10-18,pop_asiapacific,los_trips_WKD,7.500802
la-msa,2020-11-15,pop_asiapacific,los_trips_WKD,7.519426
la-msa,2020-12-20,pop_asiapacific,los_trips_WKD,7.016036
la-msa,2021-01-17,pop_asiapacific,los_trips_WKD,7.0938993
la-msa,2021-02-21,pop_asiapacific,los_trips_WKD,6.7608066
la-msa,2021-07-11,pop_asiapacific,los_trips_WKD,7.7479863
la-msa,2021-09-12,pop_asiapacific,los_trips_WKD,8.305723
la-msa,2020-02-23,pop_black,los_trips_WKD,13.181177
la-msa,2020-03-15,pop_black,los_trips_WKD,13.172581
la-msa,2020-04-19,pop_black,los_trips_WKD,9.400521
la-msa,2020-05-10,pop_black,los_trips_WKD,9.530234
la-msa,2020-06-21,pop_black,los_trips_WKD,10.221887
la-msa,2020-07-19,pop_black,los_trips_WKD,9.642017
la-msa,2020-08-16,pop_black,los_trips_WKD,10.169085
la-msa,2020-09-20,pop_black,los_trips_WKD,10.276583
la-msa,2020-10-18,pop_black,los_trips_WKD,10.67969
la-msa,2020-11-15,pop_black,los_trips_WKD,10.718215
la-msa,2020-12-20,pop_black,los_trips_WKD,9.785975
la-msa,2021-01-17,pop_black,los_trips_WKD,9.852675
la-msa,2021-02-21,pop_black,los_trips_WKD,9.306255
la-msa,2021-07-11,pop_black,los_trips_WKD,11.067527
la-msa,2021-09-12,pop_black,los_trips_WKD,12.048945
la-msa,2020-02-23,pop_hispanic,los_trips_WKD,10.138037
la-msa,2020-03-15,pop_hispanic,los_trips_WKD,10.148102
la-msa,2020-04-19,pop_hispanic,los_trips_WKD,7.2043195
la-msa,2020-05-10,pop_hispanic,los_trips_WKD,7.2714424
la-msa,2020-06-21,pop_hispanic,los_trips_WKD,7.8919506
la-msa,2020-07-19,pop_hispanic,los_trips_WKD,7.570483
la-msa,2020-08-16,pop_hispanic,los_trips_WKD,7.8961353
la-msa,2020-09-20,pop_hispanic,los_trips_WKD,7.940943
la-msa,2020-10-18,pop_hispanic,los_trips_WKD,8.1413145
la-msa,2020-11-15,pop_hispanic,los_trips_WKD,8.166107
la-msa,2020-12-20,pop_hispanic,los_trips_WKD,7.5963945
la-msa,2021-01-17,pop_hispanic,los_trips_WKD,7.6196527
la-msa,2021-02-21,pop_hispanic,los_trips_WKD,7.2961116
la-msa,2021-07-11,pop_hispanic,los_trips_WKD,8.502123
la-msa,2021-09-12,pop_hispanic,los_trips_WKD,9.2333765
la-msa,2020-02-23,pop_poverty,los_trips_WKD,12.72944
la-msa,2020-03-15,pop_poverty,los_trips_WKD,12.73415
la-msa,2020-04-19,pop_poverty,los_trips_WKD,9.138304
la-msa,2020-05-10,pop_poverty,los_trips_WKD,9.207578
la-msa,2020-06-21,pop_poverty,los_trips_WKD,9.953592
la-msa,2020-07-19,pop_poverty,los_trips_WKD,9.505469
la-msa,2020-08-16,pop_poverty,los_trips_WKD,9.9425745
la-msa,2020-09-20,pop_poverty,los_trips_WKD,10.019454
la-msa,2020-10-18,pop_poverty,los_trips_WKD,10.270453
la-msa,2020-11-15,pop_poverty,los_trips_WKD,10.319961
la-msa,2020-12-20,pop_poverty,los_trips_WKD,9.473219
la-msa,2021-01-17,pop_poverty,los_trips_WKD,9.529443
la-msa,2021-02-21,pop_poverty,los_trips_WKD,9.089672
la-msa,2021-07-11,pop_poverty,los_trips_WKD,10.673505
la-msa,2021-09-12,pop_poverty,los_trips_WKD,11.516562
la-msa,2020-02-23,pop_total,los_trips_WKD,9.589923
la-msa,2020-03-15,pop_total,los_trips_WKD,9.594902
la-msa,2020-04-19,pop_total,los_trips_WKD,6.801915
la-msa,2020-05-10,pop_total,los_trips_WKD,6.8923144
la-msa,2020-06-21,pop_total,los_trips_WKD,7.397682
la-msa,2020-07-19,pop_total,los_trips_WKD,7.061201
la-msa,2020-08-16,pop_total,los_trips_WKD,7.3492384
la-msa,2020-09-20,pop_total,los_trips_WKD,7.446688
la-msa,2020-10-18,pop_total,los_trips_WKD,7.663938
la-msa,2020-11-15,pop_total,los_trips_WKD,7.6935735
la-msa,2020-12-20,pop_total,los_trips_WKD,7.1508346
la-msa,2021-01-17,pop_total,los_trips_WKD,7.2011023
la-msa,2021-02-21,pop_total,los_trips_WKD,6.8937225
la-msa,2021-07-11,pop_total,los_trips_WKD,7.95578
la-msa,2021-09-12,pop_total,los_trips_WKD,8.613018
la-msa,2020-02-23,pop_white,los_trips_WKD,8.081571
la-msa,2020-03-15,pop_white,los_trips_WKD,8.08242
la-msa,2020-04-19,pop_white,los_trips_WKD,5.7780538
la-msa,2020-05-10,pop_white,los_trips_WKD,5.854124
la-msa,2020-06-21,pop_white,los_trips_WKD,6.1654754
la-msa,2020-07-19,pop_white,los_trips_WKD,5.872456
la-msa,2020-08-16,pop_white,los_trips_WKD,6.0580254
la-msa,2020-09-20,pop_white,los_trips_WKD,6.2089524
la-msa,2020-10-18,pop_white,los_trips_WKD,6.4046206
la-msa,2020-11-15,pop_white,los_trips_WKD,6.4459105
la-msa,2020-12-20,pop_white,los_trips_WKD,6.0114746
la-msa,2021-01-17,pop_white,los_trips_WKD,6.0817375
la-msa,2021-02-21,pop_white,los_trips_WKD,5.863018
la-msa,2021-07-11,pop_white,los_trips_WKD,6.6097617
la-msa,2021-09-12,pop_white,los_trips_WKD,7.1442475
la-msa,2020-02-23,workers_essential,los_trips_WKD,9.276235
la-msa,2020-03-15,workers_essential,los_trips_WKD,9.283983
la-msa,2020-04-19,workers_essential,los_trips_WKD,6.555338
la-msa,2020-05-10,workers_essential,los_trips_WKD,6.65234
la-msa,2020-06-21,workers_essential,los_trips_WKD,7.1463757
la-msa,2020-07-19,workers_essential,los_trips_WKD,6.8384366
la-msa,2020-08-16,workers_essential,los_trips_WKD,7.0987105
la-msa,2020-09-20,workers_essential,los_trips_WKD,7.189787
la-msa,2020-10-18,workers_essential,los_trips_WKD,7.411309
la-msa,2020-11-15,workers_essential,los_trips_WKD,7.439027
la-msa,2020-12-20,workers_essential,los_trips_WKD,6.9537783
la-msa,2021-01-17,workers_essential,los_trips_WKD,7.0031567
la-msa,2021-02-21,workers_essential,los_trips_WKD,6.7213063
la-msa,2021-07-11,workers_essential,los_trips_WKD,7.7189145
la-msa,2021-09-12,workers_essential,los_trips_WKD,8.35901
la-msa,2020-02-23,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.653551
la-msa,2020-03-15,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.625698
la-msa,2020-04-19,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.617523
la-msa,2020-05-10,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.665907
la-msa,2020-06-21,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.80165
la-msa,2020-07-19,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.885391
la-msa,2020-08-16,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.77259
la-msa,2020-09-20,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.777636
la-msa,2020-10-18,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.576029
la-msa,2020-11-15,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.606922
la-msa,2020-12-20,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.62396
la-msa,2021-01-17,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.67501
la-msa,2021-02-21,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.660982
la-msa,2021-07-11,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.592737
la-msa,2021-09-12,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,21.533644
la-msa,2020-02-23,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.26298
la-msa,2020-03-15,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.240927
la-msa,2020-04-19,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.206337
la-msa,2020-05-10,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.279287
la-msa,2020-06-21,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.391155
la-msa,2020-07-19,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.416962
la-msa,2020-08-16,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.413645
la-msa,2020-09-20,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.397778
la-msa,2020-10-18,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.163635
la-msa,2020-11-15,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.277685
la-msa,2020-12-20,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.241385
la-msa,2021-01-17,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.289972
la-msa,2021-02-21,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.261663
la-msa,2021-07-11,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.188656
la-msa,2021-09-12,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,23.24345
la-msa,2020-02-23,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.266262
la-msa,2020-03-15,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.303719
la-msa,2020-04-19,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.19596
la-msa,2020-05-10,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.287952
la-msa,2020-06-21,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.410858
la-msa,2020-07-19,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.343843
la-msa,2020-08-16,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.292667
la-msa,2020-09-20,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.370472
la-msa,2020-10-18,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.127325
la-msa,2020-11-15,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.283749
la-msa,2020-12-20,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.318645
la-msa,2021-01-17,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.290625
la-msa,2021-02-21,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.365648
la-msa,2021-07-11,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.157284
la-msa,2021-09-12,pop_black,pharmacies_M_t3_WE_autoN_fareN,22.077564
la-msa,2020-02-23,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.53975
la-msa,2020-03-15,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.546238
la-msa,2020-04-19,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.532593
la-msa,2020-05-10,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.569086
la-msa,2020-06-21,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.703497
la-msa,2020-07-19,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.792372
la-msa,2020-08-16,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.692348
la-msa,2020-09-20,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.694653
la-msa,2020-10-18,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.469664
la-msa,2020-11-15,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.484423
la-msa,2020-12-20,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.565884
la-msa,2021-01-17,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.584867
la-msa,2021-02-21,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.546339
la-msa,2021-07-11,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.481268
la-msa,2021-09-12,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,21.402266
la-msa,2020-02-23,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.525045
la-msa,2020-03-15,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.509357
la-msa,2020-04-19,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.499973
la-msa,2020-05-10,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.520681
la-msa,2020-06-21,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.661373
la-msa,2020-07-19,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.744856
la-msa,2020-08-16,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.6245
la-msa,2020-09-20,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.65096
la-msa,2020-10-18,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.467455
la-msa,2020-11-15,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.492804
la-msa,2020-12-20,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.514877
la-msa,2021-01-17,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.557222
la-msa,2021-02-21,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.558668
la-msa,2021-07-11,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.450012
la-msa,2021-09-12,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,20.442204
la-msa,2020-02-23,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.178566
la-msa,2020-03-15,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.19706
la-msa,2020-04-19,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.139992
la-msa,2020-05-10,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.208626
la-msa,2020-06-21,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.367731
la-msa,2020-07-19,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.400673
la-msa,2020-08-16,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.34789
la-msa,2020-09-20,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.350246
la-msa,2020-10-18,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.127403
la-msa,2020-11-15,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.178654
la-msa,2020-12-20,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.16423
la-msa,2021-01-17,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.22152
la-msa,2021-02-21,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.214981
la-msa,2021-07-11,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.114748
la-msa,2021-09-12,pop_total,pharmacies_M_t3_WE_autoN_fareN,23.090578
la-msa,2020-02-23,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.678967
la-msa,2020-03-15,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.730043
la-msa,2020-04-19,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.608181
la-msa,2020-05-10,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.713747
la-msa,2020-06-21,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.955032
la-msa,2020-07-19,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.930172
la-msa,2020-08-16,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.916626
la-msa,2020-09-20,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.914614
la-msa,2020-10-18,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.70011
la-msa,2020-11-15,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.74485
la-msa,2020-12-20,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.594963
la-msa,2021-01-17,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.731417
la-msa,2021-02-21,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.761965
la-msa,2021-07-11,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.621382
la-msa,2021-09-12,pop_white,pharmacies_M_t3_WE_autoN_fareN,25.649162
la-msa,2020-02-23,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.976496
la-msa,2020-03-15,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.007498
la-msa,2020-04-19,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.940945
la-msa,2020-05-10,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.001223
la-msa,2020-06-21,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.164576
la-msa,2020-07-19,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.20391
la-msa,2020-08-16,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.165018
la-msa,2020-09-20,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.153975
la-msa,2020-10-18,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.94177
la-msa,2020-11-15,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.98494
la-msa,2020-12-20,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.964016
la-msa,2021-01-17,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.016266
la-msa,2021-02-21,workers_essential,pharmacies_M_t3_WE_autoN_fareN,23.01714
la-msa,2021-07-11,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.917086
la-msa,2021-09-12,workers_essential,pharmacies_M_t3_WE_autoN_fareN,22.891178
la-msa,2020-02-23,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4408193
la-msa,2020-03-15,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4370596
la-msa,2020-04-19,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4359958
la-msa,2020-05-10,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.442939
la-msa,2020-06-21,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4637895
la-msa,2020-07-19,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.473967
la-msa,2020-08-16,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4575672
la-msa,2020-09-20,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4610686
la-msa,2020-10-18,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4303582
la-msa,2020-11-15,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4331744
la-msa,2020-12-20,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4385922
la-msa,2021-01-17,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.443784
la-msa,2021-02-21,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4410505
la-msa,2021-07-11,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4328454
la-msa,2021-09-12,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,3.4243555
la-msa,2020-02-23,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.660118
la-msa,2020-03-15,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6577573
la-msa,2020-04-19,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.655189
la-msa,2020-05-10,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.662655
la-msa,2020-06-21,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6795483
la-msa,2020-07-19,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6836731
la-msa,2020-08-16,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6817162
la-msa,2020-09-20,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6804278
la-msa,2020-10-18,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6454988
la-msa,2020-11-15,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6609378
la-msa,2020-12-20,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6597805
la-msa,2021-01-17,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6638057
la-msa,2021-02-21,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.658256
la-msa,2021-07-11,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6508164
la-msa,2021-09-12,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,3.6565537
la-msa,2020-02-23,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4370015
la-msa,2020-03-15,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4455745
la-msa,2020-04-19,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4306147
la-msa,2020-05-10,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4414632
la-msa,2020-06-21,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.462094
la-msa,2020-07-19,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.450182
la-msa,2020-08-16,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4421542
la-msa,2020-09-20,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.456292
la-msa,2020-10-18,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4223568
la-msa,2020-11-15,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.442845
la-msa,2020-12-20,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.445293
la-msa,2021-01-17,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4437642
la-msa,2021-02-21,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4514003
la-msa,2021-07-11,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4228168
la-msa,2021-09-12,pop_black,pharmacies_M_t3_WE_autoY_fareN,3.4140391
la-msa,2020-02-23,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4234304
la-msa,2020-03-15,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4246194
la-msa,2020-04-19,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4230514
la-msa,2020-05-10,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4276192
la-msa,2020-06-21,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4480276
la-msa,2020-07-19,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4601088
la-msa,2020-08-16,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4446037
la-msa,2020-09-20,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4457765
la-msa,2020-10-18,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4138925
la-msa,2020-11-15,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.413763
la-msa,2020-12-20,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4283977
la-msa,2021-01-17,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4286911
la-msa,2021-02-21,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4232376
la-msa,2021-07-11,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.415264
la-msa,2021-09-12,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,3.4032393
la-msa,2020-02-23,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.319976
la-msa,2020-03-15,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3181255
la-msa,2020-04-19,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3168468
la-msa,2020-05-10,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3204496
la-msa,2020-06-21,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3413584
la-msa,2020-07-19,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3523355
la-msa,2020-08-16,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.334611
la-msa,2020-09-20,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3397968
la-msa,2020-10-18,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3119848
la-msa,2020-11-15,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3140216
la-msa,2020-12-20,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.32047
la-msa,2021-01-17,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3246832
la-msa,2021-02-21,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3239622
la-msa,2021-07-11,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3091042
la-msa,2021-09-12,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,3.3083136
la-msa,2020-02-23,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5837414
la-msa,2020-03-15,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5862076
la-msa,2020-04-19,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5798857
la-msa,2020-05-10,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5882287
la-msa,2020-06-21,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.6097574
la-msa,2020-07-19,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.6158352
la-msa,2020-08-16,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.607372
la-msa,2020-09-20,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.607887
la-msa,2020-10-18,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5761628
la-msa,2020-11-15,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.581308
la-msa,2020-12-20,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5852866
la-msa,2021-01-17,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.589713
la-msa,2021-02-21,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5864232
la-msa,2021-07-11,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.575592
la-msa,2021-09-12,pop_total,pharmacies_M_t3_WE_autoY_fareN,3.5710428
la-msa,2020-02-23,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8039496
la-msa,2020-03-15,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8093007
la-msa,2020-04-19,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.7957716
la-msa,2020-05-10,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8093822
la-msa,2020-06-21,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8367236
la-msa,2020-07-19,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8384595
la-msa,2020-08-16,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8367457
la-msa,2020-09-20,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8346107
la-msa,2020-10-18,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8042817
la-msa,2020-11-15,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8082013
la-msa,2020-12-20,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.7998796
la-msa,2021-01-17,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.8119702
la-msa,2021-02-21,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.810281
